stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,subdt_lgd,dist_lgd,state_lgd,centroid_x,centroid_y,lat_0_5,lon_0_5,lat_0_25,lon_0_25,lat_0_1,lon_0_1,monsoon_months
37,551,5226,ANDHRA PRADESH,Y.S.R.,Chennur,5226,504,28,78.82199087,14.55918361,14.5,79,14.5,78.75,14.6,78.8,"[10,11,12]"
37,542,4806,ANDHRA PRADESH,Srikakulam,Etcherla,4806,519,28,83.85224006,18.24282812,18,84,18.25,83.75,18.2,83.8,"[6,7,8]"
37,549,5097,ANDHRA PRADESH,Prakasam,Yerragondapalem,5097,517,28,79.27984624,15.99715538,16,79.5,16,79.25,16,79.3,"[10,11,12]"
37,805,4848,ANDHRA PRADESH,Alluri Sitharama Raju,G.Madugula,4848,745,28,82.5456487,17.99336378,18,82.5,18,82.5,18,82.5,"[6,7,8]"
37,554,5426,ANDHRA PRADESH,Chittoor,Gudupalle,5426,503,28,78.28342737,12.7827309,13,78.5,12.75,78.25,12.8,78.3,"[10,11,12]"
37,547,5021,ANDHRA PRADESH,Krishna,Gudivada,5021,510,28,81.02093317,16.43156296,16.5,81,16.5,81,16.4,81,"[6,7,8]"
37,810,5112,ANDHRA PRADESH,Bapatla,Addanki,5112,750,28,79.96755814,15.82157616,16,80,15.75,80,15.8,80,"[10,11,12]"
37,805,4887,ANDHRA PRADESH,Alluri Sitharama Raju,Addateegala,4887,745,28,82.06084531,17.50667806,17.5,82,17.5,82,17.5,82.1,"[6,7,8]"
37,552,5271,ANDHRA PRADESH,Kurnool,Adoni,5271,511,28,77.23985089,15.63549746,15.5,77,15.75,77.25,15.6,77.2,"[6,7,8]"
37,804,4861,ANDHRA PRADESH,Anakapalli,Sabbavaram,4861,744,28,83.10735138,17.79400231,18,83,17.75,83,17.8,83.1,"[6,7,8]"
37,814,5337,ANDHRA PRADESH,Sri Sathya Sai,Bathalapalle,5337,754,28,77.8083322,14.48947029,14.5,78,14.5,77.75,14.5,77.8,"[10,11,12]"
37,813,5236,ANDHRA PRADESH,Annamayya,Chinnamandem,5236,753,28,78.65973084,13.95115644,14,78.5,14,78.75,14,78.7,"[10,11,12]"
37,551,5231,ANDHRA PRADESH,Y.S.R.,Chinthakommadinne,5231,504,28,78.79963439,14.38536316,14.5,79,14.5,78.75,14.4,78.8,"[10,11,12]"
37,551,5213,ANDHRA PRADESH,Y.S.R.,Chapad,5213,504,28,78.66035152,14.72012143,14.5,78.5,14.75,78.75,14.7,78.7,"[10,11,12]"
37,808,5001,ANDHRA PRADESH,Eluru,Chatrai,5001,748,28,80.88225792,16.9949399,17,81,17,81,17,80.9,"[6,7,8]"
37,551,5199,ANDHRA PRADESH,Y.S.R.,Kondapuram,5199,504,28,78.15155589,14.80613915,15,78,14.75,78.25,14.8,78.2,"[10,11,12]"
37,813,5238,ANDHRA PRADESH,Annamayya,T Sundupalle,5238,753,28,78.96489439,13.96419724,14,79,14,79,14,79,"[10,11,12]"
37,804,4878,ANDHRA PRADESH,Anakapalli,Atchutapuram,4878,744,28,82.99864255,17.56405547,17.5,83,17.75,83,17.6,83,"[6,7,8]"
37,546,4981,ANDHRA PRADESH,West Godavari,Achanta,4981,523,28,81.81843377,16.58588651,16.5,82,16.5,81.75,16.6,81.8,"[6,7,8]"
37,811,5050,ANDHRA PRADESH,Palnadu,Atchampet,5050,751,28,80.13161859,16.63475393,16.5,80,16.75,80.25,16.6,80.1,"[6,7,8]"
37,807,4933,ANDHRA PRADESH,Konaseema,Ainavilli,4933,747,28,82.02033703,16.65613395,16.5,82,16.75,82,16.7,82,"[6,7,8]"
37,546,4975,ANDHRA PRADESH,West Godavari,Akividu,4975,523,28,81.38123692,16.60993274,16.5,81.5,16.5,81.5,16.6,81.4,"[6,7,8]"
37,807,4925,ANDHRA PRADESH,Konaseema,Alamuru,4925,747,28,81.87044051,16.81747858,17,82,16.75,81.75,16.8,81.9,"[6,7,8]"
37,815,5298,ANDHRA PRADESH,Nandyal,Allagadda,5298,755,28,78.57293041,15.13562961,15,78.5,15.25,78.5,15.1,78.6,"[6,7,8]"
37,814,5354,ANDHRA PRADESH,Sri Sathya Sai,Agali,5354,754,28,77.04094677,13.80564032,14,77,13.75,77,13.8,77,"[10,11,12]"
37,808,5005,ANDHRA PRADESH,Eluru,Agiripalle,5005,748,28,80.78417681,16.68110279,16.5,81,16.75,80.75,16.7,80.8,"[6,7,8]"
37,551,5227,ANDHRA PRADESH,Y.S.R.,Atlur,5227,504,28,79.0710852,14.56872998,14.5,79,14.5,79,14.6,79.1,"[10,11,12]"
37,815,5265,ANDHRA PRADESH,Nandyal,Atmakur,5265,755,28,78.71938983,15.91165987,16,78.5,16,78.75,15.9,78.7,"[6,7,8]"
37,811,5052,ANDHRA PRADESH,Palnadu,Amaravathi,5052,751,28,80.3314815,16.54945965,16.5,80.5,16.5,80.25,16.5,80.3,"[6,7,8]"
37,807,4935,ANDHRA PRADESH,Konaseema,Ambajipeta,4935,747,28,81.96105365,16.60778691,16.5,82,16.5,82,16.6,82,"[6,7,8]"
37,545,4917,ANDHRA PRADESH,East Godavari,Anaparthy,4917,505,28,81.96495421,16.90987895,17,82,17,82,16.9,82,"[6,7,8]"
37,807,4919,ANDHRA PRADESH,Konaseema,Atreyapuram,4919,747,28,81.775883,16.84692647,17,82,16.75,81.75,16.8,81.8,"[6,7,8]"
37,546,4973,ANDHRA PRADESH,West Godavari,Attili,4973,523,28,81.60020495,16.67387066,16.5,81.5,16.75,81.5,16.7,81.6,"[6,7,8]"
37,809,5008,ANDHRA PRADESH,Ntr,Chandarlapadu,5008,749,28,80.22180634,16.68703239,16.5,80,16.75,80.25,16.7,80.2,"[6,7,8]"
37,812,5384,ANDHRA PRADESH,Tirupati,Chandragiri,5384,752,28,79.24217842,13.53594776,13.5,79,13.5,79.25,13.5,79.2,"[10,11,12]"
37,803,4771,ANDHRA PRADESH,Parvathipuram Manyam,Bhamini,4771,743,28,83.81361625,18.89192481,19,84,19,83.75,18.9,83.8,"[6,7,8]"
37,812,5186,ANDHRA PRADESH,Tirupati,Dakkili,5186,752,28,79.56922588,14.08837352,14,79.5,14,79.5,14.1,79.6,"[10,11,12]"
37,803,4811,ANDHRA PRADESH,Parvathipuram Manyam,Garugubilli,4811,743,28,83.49437766,18.73491301,18.5,83.5,18.75,83.5,18.7,83.5,"[6,7,8]"
37,549,5140,ANDHRA PRADESH,Prakasam,Kotha Patnam,5140,517,28,80.1276937,15.43900051,15.5,80,15.5,80,15.4,80.1,"[10,11,12]"
37,807,4927,ANDHRA PRADESH,Konaseema,Kothapeta,4927,747,28,81.89750555,16.68792,16.5,82,16.75,82,16.7,81.9,"[6,7,8]"
37,551,5225,ANDHRA PRADESH,Y.S.R.,Vallur,5225,504,28,78.7099859,14.54980419,14.5,78.5,14.5,78.75,14.5,78.7,"[10,11,12]"
37,543,4785,ANDHRA PRADESH,Vizianagaram,Vangara,4785,521,28,83.58855838,18.59731375,18.5,83.5,18.5,83.5,18.6,83.6,"[6,7,8]"
37,550,5185,ANDHRA PRADESH,Spsr Nellore,Sydapuram,5185,515,28,79.69953329,14.21611041,14,79.5,14.25,79.75,14.2,79.7,"[10,11,12]"
37,803,4770,ANDHRA PRADESH,Parvathipuram Manyam,Seethampeta,4770,743,28,83.78160648,18.69461523,18.5,84,18.75,83.75,18.7,83.8,"[6,7,8]"
37,815,,ANDHRA PRADESH,Nandyal,Srisailam,6538,755,28,78.87798044,16.0842925,16,79,16,79,16.1,78.9,"[6,7,8]"
37,543,4831,ANDHRA PRADESH,Vizianagaram,Srungavarapukota,4831,521,28,83.16637049,18.12048103,18,83,18,83.25,18.1,83.2,"[6,7,8]"
37,807,4940,ANDHRA PRADESH,Konaseema,Allavaram,4940,747,28,82.00278642,16.478594,16.5,82,16.5,82,16.5,82,"[6,7,8]"
37,550,5167,ANDHRA PRADESH,Spsr Nellore,Allur,5167,515,28,80.05769778,14.69178338,14.5,80,14.75,80,14.7,80.1,"[10,11,12]"
37,552,5274,ANDHRA PRADESH,Kurnool,Alur,5274,511,28,77.25815798,15.41084133,15.5,77.5,15.5,77.25,15.4,77.3,"[6,7,8]"
37,814,5361,ANDHRA PRADESH,Sri Sathya Sai,Amadagur,5361,754,28,78.05374401,13.93215785,14,78,14,78,13.9,78.1,"[10,11,12]"
37,807,4941,ANDHRA PRADESH,Konaseema,Amalapuram,4941,747,28,82.00395141,16.57312547,16.5,82,16.5,82,16.6,82,"[6,7,8]"
37,814,5351,ANDHRA PRADESH,Sri Sathya Sai,Amarapuram,5351,754,28,76.99131894,14.0861638,14,77,14,77,14.1,77,"[10,11,12]"
37,810,5086,ANDHRA PRADESH,Bapatla,Amruthalur,5086,750,28,80.65212343,16.10988381,16,80.5,16,80.75,16.1,80.7,"[6,7,8]"
37,542,4798,ANDHRA PRADESH,Srikakulam,Amadalavalasa,4798,519,28,83.87454212,18.41341953,18.5,84,18.5,83.75,18.4,83.9,"[6,7,8]"
37,805,4845,ANDHRA PRADESH,Alluri Sitharama Raju,Ananthagiri,4845,745,28,83.03593369,18.18255112,18,83,18.25,83,18.2,83,"[6,7,8]"
37,553,5330,ANDHRA PRADESH,Anantapur,Anantapur,5330,502,28,77.59969696,14.6495077,14.5,77.5,14.75,77.5,14.6,77.6,"[10,11,12]"
37,550,5173,ANDHRA PRADESH,Spsr Nellore,Ananthasagaram,5173,515,28,79.37359683,14.58015022,14.5,79.5,14.5,79.25,14.6,79.4,"[10,11,12]"
37,550,5165,ANDHRA PRADESH,Spsr Nellore,Anumasamudrampeta,5165,515,28,79.68468251,14.71360496,14.5,79.5,14.75,79.75,14.7,79.7,"[10,11,12]"
37,805,4844,ANDHRA PRADESH,Alluri Sitharama Raju,Araku Valley,4844,745,28,82.94482992,18.30839751,18.5,83,18.25,83,18.3,82.9,"[6,7,8]"
37,549,5116,ANDHRA PRADESH,Prakasam,Ardhaveedu,5116,517,28,78.94492992,15.68347723,15.5,79,15.75,79,15.7,78.9,"[10,11,12]"
37,810,5089,ANDHRA PRADESH,Bapatla,Bhattiprolu,5089,750,28,80.80852281,16.08327601,16,81,16,80.75,16.1,80.8,"[6,7,8]"
37,808,4963,ANDHRA PRADESH,Eluru,Bhimadole,4963,748,28,81.28819241,16.75918554,17,81.5,16.75,81.25,16.8,81.3,"[6,7,8]"
37,543,4816,ANDHRA PRADESH,Vizianagaram,Bobbili,4816,521,28,83.36601296,18.57715144,18.5,83.5,18.5,83.25,18.6,83.4,"[6,7,8]"
37,554,5431,ANDHRA PRADESH,Chittoor,Gudipala,5431,503,28,79.14680618,13.09016824,13,79,13,79.25,13.1,79.1,"[10,11,12]"
37,804,4872,ANDHRA PRADESH,Anakapalli,Chodavaram,4872,744,28,82.95944762,17.81494601,18,83,17.75,83,17.8,83,"[6,7,8]"
37,811,5042,ANDHRA PRADESH,Palnadu,Durgi,5042,751,28,79.47624576,16.35036149,16.5,79.5,16.25,79.5,16.4,79.5,"[6,7,8]"
37,550,5162,ANDHRA PRADESH,Spsr Nellore,Duttalur,5162,515,28,79.41983693,14.85001645,15,79.5,14.75,79.5,14.9,79.4,"[10,11,12]"
37,815,5267,ANDHRA PRADESH,Nandyal,Midthur,5267,755,28,78.30175783,15.74585282,15.5,78.5,15.75,78.25,15.7,78.3,"[6,7,8]"
37,543,4839,ANDHRA PRADESH,Vizianagaram,Denkada,4839,521,28,83.45563756,18.05343933,18,83.5,18,83.5,18.1,83.5,"[6,7,8]"
37,552,5276,ANDHRA PRADESH,Kurnool,Devanakonda,5276,511,28,77.61664256,15.56188095,15.5,77.5,15.5,77.5,15.6,77.6,"[6,7,8]"
37,554,5411,ANDHRA PRADESH,Chittoor,Irala,5411,503,28,78.99953721,13.38449556,13.5,79,13.5,79,13.4,79,"[10,11,12]"
37,804,4856,ANDHRA PRADESH,Anakapalli,Ravikamatham,4856,744,28,82.74223977,17.77534795,18,82.5,17.75,82.75,17.8,82.7,"[6,7,8]"
37,543,4826,ANDHRA PRADESH,Vizianagaram,Garividi,4826,521,28,83.55579264,18.30685782,18.5,83.5,18.25,83.5,18.3,83.6,"[6,7,8]"
37,549,5133,ANDHRA PRADESH,Prakasam,Giddalur,5133,517,28,78.84236022,15.36445171,15.5,79,15.25,78.75,15.4,78.8,"[10,11,12]"
37,551,5210,ANDHRA PRADESH,Y.S.R.,Badvel,5210,504,28,78.99885866,14.6946409,14.5,79,14.75,79,14.7,79,"[10,11,12]"
37,554,5423,ANDHRA PRADESH,Chittoor,Baireddipalle,5423,503,28,78.61616982,13.09092304,13,78.5,13,78.5,13.1,78.6,"[10,11,12]"
37,814,5342,ANDHRA PRADESH,Sri Sathya Sai,Gandlapenta,5342,754,28,78.26164087,14.10062782,14,78.5,14,78.25,14.1,78.3,"[10,11,12]"
37,815,5288,ANDHRA PRADESH,Nandyal,Banaganapalle,5288,755,28,78.21627492,15.35728511,15.5,78,15.25,78.25,15.4,78.2,"[6,7,8]"
37,554,5429,ANDHRA PRADESH,Chittoor,Bangarupalem,5429,503,28,78.89164927,13.18930774,13,79,13.25,79,13.2,78.9,"[10,11,12]"
37,804,4879,ANDHRA PRADESH,Anakapalli,Yelamanchili,4879,744,28,82.8164348,17.5370449,17.5,83,17.5,82.75,17.5,82.8,"[6,7,8]"
37,546,4989,ANDHRA PRADESH,West Godavari,Yelamanchili,4989,523,28,81.78526481,16.48953567,16.5,82,16.5,81.75,16.5,81.8,"[6,7,8]"
37,551,5216,ANDHRA PRADESH,Y.S.R.,Muddanur,5216,504,28,78.34485662,14.67375871,14.5,78.5,14.75,78.25,14.7,78.3,"[10,11,12]"
37,552,5275,ANDHRA PRADESH,Kurnool,Aspari,5275,511,28,77.39533383,15.51801137,15.5,77.5,15.5,77.5,15.5,77.4,"[6,7,8]"
37,809,4998,ANDHRA PRADESH,Ntr,A.Konduru,4998,749,28,80.64866931,16.95968549,17,80.5,17,80.75,17,80.6,"[6,7,8]"
37,553,5322,ANDHRA PRADESH,Anantapur,Atmakur,5322,502,28,77.4109565,14.61791099,14.5,77.5,14.5,77.5,14.6,77.4,"[10,11,12]"
37,547,5037,ANDHRA PRADESH,Krishna,Avanigadda,5037,510,28,80.92756783,16.00702464,16,81,16,81,16,80.9,"[6,7,8]"
37,543,4820,ANDHRA PRADESH,Vizianagaram,Badangi,4820,521,28,83.39668741,18.4946645,18.5,83.5,18.5,83.5,18.5,83.4,"[6,7,8]"
37,547,5004,ANDHRA PRADESH,Krishna,Bapulapadu,5004,510,28,80.93841807,16.63368355,16.5,81,16.75,81,16.6,80.9,"[6,7,8]"
37,548,5056,ANDHRA PRADESH,Guntur,Tadikonda,5056,506,28,80.41006639,16.41789622,16.5,80.5,16.5,80.5,16.4,80.4,"[6,7,8]"
37,545,4897,ANDHRA PRADESH,East Godavari,Gokavaram,4897,505,28,81.89639839,17.2571922,17.5,82,17.25,82,17.3,81.9,"[6,7,8]"
37,812,5188,ANDHRA PRADESH,Tirupati,Balayapalle,5188,752,28,79.705417,13.98692959,14,79.5,14,79.75,14,79.7,"[10,11,12]"
37,810,5105,ANDHRA PRADESH,Bapatla,Ballikurava,5105,750,28,79.99517081,15.99714604,16,80,16,80,16,80,"[10,11,12]"
37,815,5283,ANDHRA PRADESH,Nandyal,Bandi Atmakur,5283,755,28,78.65202443,15.55415999,15.5,78.5,15.5,78.75,15.6,78.7,"[6,7,8]"
37,547,5019,ANDHRA PRADESH,Krishna,Bantumilli,5019,510,28,81.25205433,16.37342909,16.5,81.5,16.5,81.25,16.4,81.3,"[6,7,8]"
37,810,5093,ANDHRA PRADESH,Bapatla,Bapatla,5093,750,28,80.46810407,15.91750869,16,80.5,16,80.5,15.9,80.5,"[6,7,8]"
37,552,5256,ANDHRA PRADESH,Kurnool,C.Belagal,5256,511,28,77.70907083,15.83316274,16,77.5,15.75,77.75,15.8,77.7,"[6,7,8]"
37,811,5049,ANDHRA PRADESH,Palnadu,Bellamkonda,5049,751,28,80.02988975,16.64073641,16.5,80,16.75,80,16.6,80,"[6,7,8]"
37,553,5318,ANDHRA PRADESH,Anantapur,Beluguppa,5318,502,28,77.17597365,14.68262132,14.5,77,14.75,77.25,14.7,77.2,"[10,11,12]"
37,549,5131,ANDHRA PRADESH,Prakasam,Bestawaripeta,5131,517,28,79.11491364,15.40719945,15.5,79,15.5,79,15.4,79.1,"[10,11,12]"
37,815,5279,ANDHRA PRADESH,Nandyal,Bethamcherla,5279,755,28,78.1063584,15.46154465,15.5,78,15.5,78,15.5,78.1,"[6,7,8]"
37,805,4730,ANDHRA PRADESH,Alluri Sitharama Raju,Bhadrachalam,4730,745,28,81.00590464,17.68746116,17.5,81,17.75,81,17.7,81,"[6,7,8]"
37,546,4984,ANDHRA PRADESH,West Godavari,Bhimavaram,4984,523,28,81.51711477,16.47519328,16.5,81.5,16.5,81.5,16.5,81.5,"[6,7,8]"
37,544,4865,ANDHRA PRADESH,Visakhapatanam,Bheemunipatnam,4865,520,28,83.42291755,17.91206882,18,83.5,18,83.5,17.9,83.4,"[6,7,8]"
37,545,4916,ANDHRA PRADESH,East Godavari,Biccavolu,4916,505,28,82.02855854,16.95244369,17,82,17,82,17,82,"[6,7,8]"
37,813,5391,ANDHRA PRADESH,Annamayya,B.Kothakota,5391,753,28,78.33123715,13.64488894,13.5,78.5,13.75,78.25,13.6,78.3,"[10,11,12]"
37,550,5159,ANDHRA PRADESH,Spsr Nellore,Bogole,5159,515,28,79.99174575,14.7801653,15,80,14.75,80,14.8,80,"[10,11,12]"
37,811,5061,ANDHRA PRADESH,Palnadu,Bollapalle,5061,751,28,79.66186517,16.23597867,16,79.5,16.25,79.75,16.2,79.7,"[6,7,8]"
37,553,5307,ANDHRA PRADESH,Anantapur,Bommanahal,5307,502,28,77.00690751,14.9504101,15,77,15,77,15,77,"[10,11,12]"
37,543,4829,ANDHRA PRADESH,Vizianagaram,Bondapalle,4829,521,28,83.31575577,18.2207363,18,83.5,18.25,83.25,18.2,83.3,"[6,7,8]"
37,804,4873,ANDHRA PRADESH,Anakapalli,Butchayyapeta,4873,744,28,82.86142645,17.76810203,18,83,17.75,82.75,17.8,82.9,"[6,7,8]"
37,550,5170,ANDHRA PRADESH,Spsr Nellore,Buchireddipalem,5170,515,28,79.8887486,14.53516994,14.5,80,14.5,80,14.5,79.9,"[10,11,12]"
37,814,5345,ANDHRA PRADESH,Sri Sathya Sai,Bukkapatnam,5345,754,28,77.9044788,14.25573116,14.5,78,14.25,78,14.3,77.9,"[10,11,12]"
37,542,4794,ANDHRA PRADESH,Srikakulam,Burja,4794,519,28,83.83323131,18.51566378,18.5,84,18.5,83.75,18.5,83.8,"[6,7,8]"
37,812,5380,ANDHRA PRADESH,Tirupati,Buchinaidu Kandriga,5380,752,28,79.84420327,13.7025749,13.5,80,13.75,79.75,13.7,79.8,"[10,11,12]"
37,808,4948,ANDHRA PRADESH,Eluru,Buttayagudem,4948,748,28,81.37850305,17.2655201,17.5,81.5,17.25,81.5,17.3,81.4,"[6,7,8]"
37,814,5363,ANDHRA PRADESH,Sri Sathya Sai,Somandepalle,5363,754,28,77.58459109,13.97519411,14,77.5,14,77.5,14,77.6,"[10,11,12]"
37,542,4780,ANDHRA PRADESH,Srikakulam,Sompeta,4780,519,28,84.55494311,18.90736208,19,84.5,19,84.5,18.9,84.5,"[6,7,8]"
37,553,5316,ANDHRA PRADESH,Anantapur,Vajrakarur,5316,502,28,77.35817429,15.00655738,15,77.5,15,77.25,15,77.4,"[10,11,12]"
37,542,4781,ANDHRA PRADESH,Srikakulam,Vajrapukothuru,4781,519,28,84.42447154,18.69188965,18.5,84.5,18.75,84.25,18.7,84.4,"[6,7,8]"
37,550,5148,ANDHRA PRADESH,Spsr Nellore,Kandukur,5148,515,28,79.91186018,15.22295518,15,80,15.25,80,15.2,79.9,"[10,11,12]"
37,807,4943,ANDHRA PRADESH,Konaseema,Katrenikona,4943,747,28,82.19233568,16.57485004,16.5,82,16.75,82.25,16.6,82.2,"[6,7,8]"
37,814,5359,ANDHRA PRADESH,Sri Sathya Sai,Nallacheruvu,5359,754,28,78.17396672,14.00372213,14,78,14,78.25,14,78.2,"[10,11,12]"
37,545,4956,ANDHRA PRADESH,East Godavari,Nallajerla,4956,505,28,81.4029757,16.95286557,17,81.5,17,81.5,17,81.4,"[6,7,8]"
37,815,5295,ANDHRA PRADESH,Nandyal,Owk,5295,755,28,78.07352052,15.20808575,15,78,15.25,78,15.2,78.1,"[6,7,8]"
37,803,4818,ANDHRA PRADESH,Parvathipuram Manyam,Pachipenta,4818,743,28,83.12632649,18.45238366,18.5,83,18.5,83.25,18.5,83.1,"[6,7,8]"
37,815,5303,ANDHRA PRADESH,Nandyal,Chagalamarri,5303,755,28,78.62814578,15.01360007,15,78.5,15,78.75,15,78.6,"[6,7,8]"
37,545,4959,ANDHRA PRADESH,East Godavari,Chagallu,4959,505,28,81.64305466,16.96723488,17,81.5,17,81.75,17,81.6,"[6,7,8]"
37,549,5145,ANDHRA PRADESH,Prakasam,Chandra Sekhara Puram,5145,517,28,79.21403486,15.1853265,15,79,15.25,79.25,15.2,79.2,"[10,11,12]"
37,548,5079,ANDHRA PRADESH,Guntur,Chebrolu,5079,506,28,80.52867102,16.22630034,16,80.5,16.25,80.5,16.2,80.5,"[6,7,8]"
37,550,5172,ANDHRA PRADESH,Spsr Nellore,Chejerla,5172,515,28,79.5881641,14.50149242,14.5,79.5,14.5,79.5,14.5,79.6,"[10,11,12]"
37,551,5234,ANDHRA PRADESH,Y.S.R.,Chakrayapet,5234,504,28,78.50548618,14.22946651,14,78.5,14.25,78.5,14.2,78.5,"[10,11,12]"
37,812,5401,ANDHRA PRADESH,Tirupati,Pichatur,5401,752,28,79.77221223,13.36380895,13.5,80,13.25,79.75,13.4,79.8,"[10,11,12]"
37,814,5347,ANDHRA PRADESH,Sri Sathya Sai,Chennekothapalle,5347,754,28,77.660437,14.28296132,14.5,77.5,14.25,77.75,14.3,77.7,"[10,11,12]"
37,804,4858,ANDHRA PRADESH,Anakapalli,Cheedikada,4858,744,28,82.88960352,17.92543231,18,83,18,83,17.9,82.9,"[6,7,8]"
37,811,5070,ANDHRA PRADESH,Palnadu,Chilakaluripet H/O.Purushotha*,5070,751,28,80.13933003,16.08898277,16,80,16,80.25,16.1,80.1,"[6,7,8]"
37,812,5190,ANDHRA PRADESH,Tirupati,Chillakur,5190,752,28,79.98814779,14.13095577,14,80,14.25,80,14.1,80,"[10,11,12]"
37,549,5128,ANDHRA PRADESH,Prakasam,Chimakurthi,5128,517,28,79.85528919,15.59580244,15.5,80,15.5,79.75,15.6,79.9,"[10,11,12]"
37,810,5125,ANDHRA PRADESH,Bapatla,Chinaganjam,5125,750,28,80.23501254,15.702732,15.5,80,15.75,80.25,15.7,80.2,"[10,11,12]"
37,812,5385,ANDHRA PRADESH,Tirupati,Chinnagottigallu,5385,752,28,79.14258626,13.6578682,13.5,79,13.75,79.25,13.7,79.1,"[10,11,12]"
37,810,5090,ANDHRA PRADESH,Bapatla,Cherukupalle H/O Arumbaka,5090,750,28,80.68802748,16.04791314,16,80.5,16,80.75,16,80.7,"[6,7,8]"
37,548,5076,ANDHRA PRADESH,Guntur,Duggirala,5076,506,28,80.6417431,16.35119428,16.5,80.5,16.25,80.75,16.4,80.6,"[6,7,8]"
37,551,5203,ANDHRA PRADESH,Y.S.R.,Duvvur,5203,504,28,78.67179142,14.86534017,15,78.5,14.75,78.75,14.9,78.7,"[10,11,12]"
37,808,4955,ANDHRA PRADESH,Eluru,Dwarakatirumala,4955,748,28,81.28369827,16.93301957,17,81.5,17,81.25,16.9,81.3,"[6,7,8]"
37,546,4976,ANDHRA PRADESH,West Godavari,Undi,4976,523,28,81.4719827,16.61570772,16.5,81.5,16.5,81.5,16.6,81.5,"[6,7,8]"
37,545,4970,ANDHRA PRADESH,East Godavari,Undrajavaram,4970,505,28,81.68315863,16.80669133,17,81.5,16.75,81.75,16.8,81.7,"[6,7,8]"
37,815,5262,ANDHRA PRADESH,Nandyal,Jupadu Bungalow,5262,755,28,78.38585393,15.83958607,16,78.5,15.75,78.5,15.8,78.4,"[6,7,8]"
37,808,4944,ANDHRA PRADESH,Eluru,Chintalapudi,4944,748,28,80.97658938,17.10027572,17,81,17,81,17.1,81,"[6,7,8]"
37,805,4849,ANDHRA PRADESH,Alluri Sitharama Raju,Chintapalle,4849,745,28,82.434782,17.89435948,18,82.5,18,82.5,17.9,82.4,"[6,7,8]"
37,805,4732,ANDHRA PRADESH,Alluri Sitharama Raju,Chintur,4732,745,28,81.40323243,17.75972821,18,81.5,17.75,81.5,17.8,81.4,"[6,7,8]"
37,552,5291,ANDHRA PRADESH,Kurnool,Chippagiri,5291,511,28,77.28615977,15.23924486,15,77.5,15.25,77.25,15.2,77.3,"[6,7,8]"
37,543,4827,ANDHRA PRADESH,Vizianagaram,Cheepurupalle,4827,521,28,83.62479505,18.27557205,18.5,83.5,18.25,83.5,18.3,83.6,"[6,7,8]"
37,810,5123,ANDHRA PRADESH,Bapatla,Chirala,5123,750,28,80.38210045,15.84447417,16,80.5,15.75,80.25,15.9,80.4,"[6,7,8]"
37,812,5193,ANDHRA PRADESH,Tirupati,Chittamur,5193,752,28,80.05441155,13.91407501,14,80,14,80,13.9,80.1,"[10,11,12]"
37,554,5421,ANDHRA PRADESH,Chittoor,Chittoor,5421,503,28,79.1178458,13.17459114,13,79,13.25,79,13.2,79.1,"[10,11,12]"
37,813,5245,ANDHRA PRADESH,Annamayya,Chitvel,5245,753,28,79.38730186,14.09990358,14,79.5,14,79.5,14.1,79.4,"[10,11,12]"
37,554,5413,ANDHRA PRADESH,Chittoor,Chowdepalle,5413,503,28,78.67373996,13.44068403,13.5,78.5,13.5,78.75,13.4,78.7,"[10,11,12]"
37,810,5085,ANDHRA PRADESH,Bapatla,Tsundur,5085,750,28,80.60122864,16.17006554,16,80.5,16.25,80.5,16.2,80.6,"[6,7,8]"
37,551,5230,ANDHRA PRADESH,Y.S.R.,Kadapa,5230,504,28,78.84052259,14.47696939,14.5,79,14.5,78.75,14.5,78.8,"[10,11,12]"
37,811,5045,ANDHRA PRADESH,Palnadu,Dachepalle,5045,751,28,79.74863394,16.63315731,16.5,79.5,16.75,79.75,16.6,79.7,"[6,7,8]"
37,550,5166,ANDHRA PRADESH,Spsr Nellore,Dagadarthi,5166,515,28,79.90554102,14.67998844,14.5,80,14.75,80,14.7,79.9,"[10,11,12]"
37,549,5114,ANDHRA PRADESH,Prakasam,Darsi,5114,517,28,79.67073341,15.75418186,16,79.5,15.75,79.75,15.8,79.7,"[10,11,12]"
37,543,4823,ANDHRA PRADESH,Vizianagaram,Dattirajeru,4823,521,28,83.37837291,18.39076622,18.5,83.5,18.5,83.5,18.4,83.4,"[6,7,8]"
37,808,4967,ANDHRA PRADESH,Eluru,Denduluru,4967,748,28,81.18537655,16.77079814,17,81,16.75,81.25,16.8,81.2,"[6,7,8]"
37,804,4859,ANDHRA PRADESH,Anakapalli,Devarapalle,4859,744,28,82.96763655,17.97120736,18,83,18,83,18,83,"[6,7,8]"
37,545,4957,ANDHRA PRADESH,East Godavari,Devarapalle,4957,505,28,81.52844509,17.02666375,17,81.5,17,81.5,17,81.5,"[6,7,8]"
37,809,4996,ANDHRA PRADESH,Ntr,Gampalagudem,4996,749,28,80.4826179,16.99722142,17,80.5,17,80.5,17,80.5,"[6,7,8]"
37,814,5349,ANDHRA PRADESH,Sri Sathya Sai,Roddam,5349,754,28,77.45502411,14.08338916,14,77.5,14,77.5,14.1,77.5,"[10,11,12]"
37,815,5297,ANDHRA PRADESH,Nandyal,Rudravaram,5297,755,28,78.64254517,15.26672516,15.5,78.5,15.25,78.75,15.3,78.6,"[6,7,8]"
